name,height,reach,stance,rating,rd,volatility,tot_str_pct,td_pct,sig_str_pct,head_sig_str_pct,body_sig_str_pct,leg_sig_str_pct,dist_sig_str_pct,clch_sig_str_pct,gnd_sig_str_pct,avg_kd,avg_tot_str_lnd,avg_td_lnd,avg_sub_att,avg_rev,avg_ctrl,avg_sig_str_lnd,avg_head_sig_str_lnd,avg_body_sig_str_lnd,avg_leg_sig_str_lnd,avg_dist_sig_str_lnd,avg_clch_sig_str_lnd,avg_gnd_sig_str_lnd
Kyle Stewart,72,76,Orthodox,1240.4878589428524,242.79592895147698,0.059998811954729815,0.37662337662337664,0.0,0.27059659090909094,0.14444444444444443,0.6666666666666666,0.35,0.25757575757575757,0.2857142857142857,0.0,0.0,12.333333333333334,0.0,0.0,0.0,22.5,4.833333333333334,2.1666666666666665,1.5,1.1666666666666667,4.166666666666666,0.6666666666666666,0.0
Alex Stiebling,74,74,Southpaw,1337.6891060937023,290.31896371798047,0.05999967537233814,0.9047619047619048,0.0,0.5714285714285714,0.6,0.5,0.0,0.0,0.5,1.0,0.0,19.0,0.0,0.5,0.0,0.0,2.0,1.5,0.5,0.0,0.0,0.5,1.5
Navajo Stirling,76,79,Orthodox,1616.6419207266322,286.9272066723458,0.05999927707806306,0.5469613259668509,0.0,0.5032258064516129,0.35106382978723405,0.74,0.7272727272727273,0.49295774647887325,0.6153846153846154,0.0,0.0,33.0,0.0,0.0,0.0,18.0,26.0,11.0,12.333333333333334,2.6666666666666665,23.333333333333332,2.6666666666666665,0.0
Dan Stittgen,73,73,Orthodox,1249.4578901982477,256.3451699831443,0.05999905212792343,0.4818181818181818,0.5,0.4243924392439244,0.1568627450980392,0.3894736842105263,0.646505376344086,0.3929292929292929,0.5,0.0,0.0,17.0,0.16666666666666666,0.0,0.0,2.1666666666666665,12.166666666666666,2.6666666666666665,2.333333333333333,7.166666666666666,10.333333333333332,1.8333333333333333,0.0
Denis Stojnic,72,72,Orthodox,1295.147063132813,253.4653156100954,0.05999884248779028,0.30932568149210904,0.0,0.22307692307692306,0.19013409961685823,0.5,0.3333333333333333,0.058823529411764705,0.3,0.14814814814814814,0.0,11.0,0.0,0.25,0.0,73.0,5.75,4.75,0.5,0.5,1.0,0.75,4.0
Julija Stoliarenko,67,66,Orthodox,1385.3117549108883,158.17184488482118,0.06000392337887535,0.4949853695510279,0.35833333333333334,0.4006597799934945,0.3302193108635409,0.5286356209150327,0.4888888888888889,0.3853475943787967,0.40907738095238094,0.25,0.0,15.625,0.4583333333333333,0.5416666666666666,0.041666666666666664,26.125,10.666666666666666,6.791666666666667,2.0,1.875,9.791666666666666,0.625,0.24999999999999997
Dustin Stoltzfus,72,75,Orthodox,1545.5792302943767,157.30726311830065,0.06000488763451707,0.5195331797645363,0.30892857142857144,0.41121500556523427,0.31583631148364577,0.6956544612794613,0.810647233201581,0.33927662157372784,0.5693452380952381,0.5288690476190476,0.1875,24.041666666666668,0.625,0.47916666666666663,0.08333333333333333,83.625,14.541666666666666,8.458333333333334,3.2291666666666665,2.8541666666666665,10.791666666666668,2.25,1.5
Niklas Stolze,73,74,Switch,1162.735826891558,230.82174273923948,0.059999415893275274,0.6301265656764378,0.3333333333333333,0.5802808302808303,0.4365079365079365,0.8095238095238094,0.7862318840579711,0.5380730380730381,0.4444444444444444,0.5555555555555555,0.0,10.222222222222221,0.1111111111111111,0.16666666666666666,0.0,2.3333333333333335,7.5,3.2777777777777772,1.8333333333333333,2.388888888888889,6.333333333333333,0.7777777777777778,0.38888888888888884
Ken Stone,68,71,Southpaw,1509.9818381484445,196.5403497257445,0.05999830337347072,0.6375208676992828,0.25,0.5519957983193278,0.3349079457364341,1.0,0.6410714285714285,0.4763828310864393,0.6666666666666666,0.25,0.0,18.583333333333332,0.5,0.25,0.0,63.25,12.0,5.583333333333334,2.916666666666667,3.5,8.916666666666666,2.833333333333333,0.25
Rick Story,69,71,Southpaw,1859.2599816439697,101.92111686399177,0.060004857100214706,0.5371244660398592,0.549874686716792,0.42665831092961465,0.30192049202446775,0.7435423569827015,0.6555237714780309,0.33959700035067425,0.6259595470618303,0.5603662639595204,0.14210526315789473,26.054385964912278,0.8175438596491228,0.2631578947368421,0.08771929824561403,87.81754385964912,16.610526315789475,8.72982456140351,5.742105263157894,2.13859649122807,9.65263157894737,3.691228070175439,3.2666666666666666
Darko Stosic,72,76,Orthodox,1306.7815500688448,191.77888235325887,0.060000083769345555,0.49852090131511495,0.35,0.4783860055781698,0.43657738095238097,0.4515873015873016,0.525,0.35494940240702955,0.296875,0.5984848484848485,0.0,14.333333333333334,0.9166666666666666,0.0,0.0,51.166666666666664,12.0,7.333333333333334,1.0833333333333335,3.583333333333333,7.333333333333334,1.75,2.9166666666666665
Greg Stott,67,67,Southpaw,1418.0370282937365,293.78461766454103,0.059999198348511716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Curtis Stout,73,73,Southpaw,1249.4578901982477,256.3451699831443,0.05999905212792343,0.914021164021164,0.0,0.6904761904761905,0.0,0.5,0.8333333333333333,0.7333333333333334,0.0,0.25,0.0,16.0,0.0,0.0,0.0,1.0,1.75,0.0,0.75,1.0,1.5,0.0,0.25
Sam Stout,69,70,Orthodox,1543.3646530885742,97.65796054340227,0.06001134138666539,0.3197976700262442,0.19166666666666665,0.28639542996700634,0.17006173980308803,0.5656167429193745,0.7632093808031095,0.25944169131271677,0.5172391401701747,0.24814814814814815,0.08333333333333333,20.975,0.16666666666666666,0.03333333333333333,0.016666666666666666,26.39166666666667,17.441666666666666,8.233333333333333,5.016666666666667,4.191666666666666,15.116666666666665,1.5583333333333331,0.7666666666666667
Jesse Strader,67,70,Orthodox,1300.963725415966,244.1632115659211,0.059998491553561906,0.5503703703703704,0.2857142857142857,0.533968253968254,0.3470982142857143,0.5476190476190476,0.8201581027667983,0.5004058441558441,0.4642857142857143,0.5,0.0,19.166666666666664,0.6666666666666666,0.0,0.0,33.833333333333336,17.666666666666664,4.333333333333334,5.833333333333333,7.5,14.5,2.1666666666666665,1.0
Dave Strasser,70,70,Orthodox,1497.4508523142274,256.3451747338135,0.060000161463078835,0.5789772727272727,0.25,0.33090909090909093,0.2746031746031746,0.5833333333333333,0.5,0.27976190476190477,0.3058823529411765,0.34285714285714286,0.0,23.333333333333332,0.16666666666666666,0.0,0.0,54.333333333333336,11.0,8.166666666666668,2.5,0.3333333333333333,4.166666666666666,2.8333333333333335,4.0
Gerald Strebendt,69,69,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sean Strickland,73,76,Orthodox,2004.3590446297892,90.81621630692848,0.0599985823919445,0.4415346619755544,0.32608695652173914,0.4259631301827099,0.39145284907389233,0.6427593028340491,0.7500038750678136,0.40578675282615423,0.47776052449965495,0.292177132330585,0.10289855072463769,29.859420289855073,0.26231884057971017,0.08695652173913043,0.0,27.807246376811598,27.504347826086956,22.426086956521736,3.618840579710145,1.4594202898550726,24.547826086956523,1.0391304347826087,1.9173913043478261
Mark Striegl,68,70,Southpaw,1364.7084122809802,254.06160975895418,0.05999819142466188,0.6006493506493507,0.0,0.44957983193277307,0.28181818181818186,0.16666666666666666,1.0,0.4642857142857143,0.0,0.25,0.0,10.0,0.0,0.0,0.0,20.5,3.5,1.5,0.25,1.75,3.25,0.0,0.25
Hans Stringer,75,75,Orthodox,1431.5368015581944,203.8091508898254,0.06000038893262997,0.6489928525016245,0.375,0.5629399585921325,0.41413662239089183,0.5714285714285715,0.9824561403508771,0.5222222222222223,0.6470588235294118,0.4444444444444444,0.0,24.555555555555554,0.611111111111111,0.0,0.0,98.6111111111111,11.055555555555555,5.666666666666667,1.7222222222222223,3.6666666666666665,4.888888888888889,2.2777777777777777,3.888888888888889
Stefan Struve,83,84,Orthodox,1731.138995697712,89.28142739807032,0.059997344228650835,0.5066518111102999,0.22916666666666666,0.45383975339103727,0.33736716334330263,0.5217776821943488,0.5857661089798237,0.43742138644553735,0.3396672771672771,0.26359126984126985,0.08333333333333333,15.444444444444445,0.15277777777777776,0.5416666666666666,0.17361111111111113,23.777777777777775,11.347222222222221,6.118055555555556,2.4791666666666665,2.75,8.98611111111111,0.638888888888889,1.7222222222222223
Josh Stuart,69,69,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mike Stumpf,70,70,Orthodox,1283.8361839149181,239.76137580784177,0.05999836279045906,0.5573964497041419,0.125,0.22183098591549297,0.1368421052631579,0.3076923076923077,0.5,0.20901639344262296,0.3157894736842105,0.0,0.0,17.5,0.3333333333333333,0.5,0.0,37.0,10.5,4.333333333333333,2.6666666666666665,3.5,8.5,2.0,0.0
Tatiana Suarez,65,66,Southpaw,1986.8608711887493,148.60579044044857,0.05999461574893863,0.6802311702233123,0.6240675990675991,0.5838742964703794,0.3681814202953909,0.6640583554376658,0.7946428571428571,0.40265782828282826,0.6013621794871795,0.5378690875084211,0.0,26.325,1.6708333333333334,0.375,0.0,158.50416666666666,14.1125,7.9625,3.8625,2.2875,3.958333333333333,1.7791666666666668,8.375
Genki Sudo,69,69,Orthodox,1599.8365477182665,230.01589890752857,0.059999932832900754,0.6114864864864865,0.7222222222222222,0.4804324028461959,0.22546897546897546,0.4583333333333333,0.6233766233766234,0.20222222222222222,0.25,0.3362573099415205,0.0,11.944444444444443,1.0,1.8333333333333333,0.0,84.61111111111111,6.166666666666667,2.7777777777777772,2.0,1.3888888888888886,1.722222222222222,2.0,2.444444444444444
George Sullivan,72,73,Orthodox,1533.023005876379,158.2783709615703,0.060000437560688735,0.6229968723553304,0.2585034013605442,0.4011576086279498,0.27703986192044133,0.6325974025974025,0.6590958849579539,0.27595270575146735,0.7116883116883118,0.3080616599413592,0.0,25.166666666666668,0.3333333333333333,0.14285714285714285,0.047619047619047616,80.23809523809523,13.904761904761903,7.547619047619047,3.2619047619047623,3.095238095238095,7.571428571428571,1.9523809523809526,4.380952380952381
Amar Suloev,69,69,Orthodox,1329.3290908722604,250.55423952575967,0.0599984540660919,0.48840579710144927,0.5,0.48840579710144927,0.40130624092888245,0.2,0.9545454545454546,0.4576365663322185,0.0,0.5,0.0,8.833333333333332,0.5,0.5,0.0,1.5,8.833333333333332,5.833333333333334,0.3333333333333333,2.666666666666667,7.833333333333333,0.0,1.0
Sumudaerji,68,72,Southpaw,1440.0624524851717,144.95031605206356,0.05999428905462061,0.5378010620012204,0.14285714285714285,0.529383712765127,0.4557032194736852,0.4680704099821747,0.708000333000333,0.48530050345880527,0.3517126148705096,0.33389592623518755,0.21428571428571427,19.928571428571427,0.047619047619047616,0.23809523809523808,0.2619047619047619,24.404761904761905,18.523809523809522,12.071428571428571,2.380952380952381,4.071428571428571,14.166666666666668,1.4047619047619049,2.952380952380952
Joel Sutton,71,71,Orthodox,1750.5421098017523,256.3451699831443,0.05999905212792343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Martin Svensson,73,73,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.4473684210526316,0.0,0.38235294117647056,0.13636363636363635,0.7142857142857143,1.0,0.375,0.0,1.0,0.0,8.5,0.0,0.0,0.0,9.5,6.5,1.5,2.5,2.5,6.0,0.0,0.5
Cub Swanson,68,70,Orthodox,1833.8968653212703,86.18443000480544,0.05999607123301605,0.5562994211599958,0.3426666666666667,0.5259406459798887,0.45094843188621425,0.7049197485393912,0.7337518690276714,0.49956556148346337,0.6096871288326396,0.41552078686632465,0.21333333333333332,26.261333333333333,0.20933333333333334,0.03333333333333333,0.013333333333333332,19.322666666666667,22.802666666666667,13.568,4.412,4.822666666666667,19.002666666666666,2.064,1.736
Mike Swick,73,77,Orthodox,1814.8657386843406,115.04612008772268,0.06000171345775754,0.538151360326735,0.29523809523809524,0.4279205797597385,0.32173301333862214,0.40186813186813186,0.5643871252204585,0.3281615537292482,0.49003404003404,0.4085185185185185,0.23333333333333334,15.966666666666667,0.2111111111111111,0.2111111111111111,0.02222222222222222,46.21111111111111,8.61111111111111,4.688888888888888,1.611111111111111,2.311111111111111,4.388888888888888,3.0444444444444447,1.1777777777777778
Floyd Sword,72,72,Orthodox,1349.5892141188745,273.8440618951914,0.05999932264335692,0.42857142857142855,0.0,0.42857142857142855,0.2,1.0,1.0,0.4,0.5,0.0,0.0,3.0,0.0,0.0,0.0,38.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0
Oumar Sy,76,83,Orthodox,1797.2844526961721,230.84405056256367,0.05999893826231786,0.365625,0.47619047619047616,0.3,0.22448979591836735,0.41304347826086957,0.46551724137931033,0.2867647058823529,0.42857142857142855,0.0,0.0,16.666666666666668,1.3333333333333333,0.5,0.0,135.33333333333334,15.0,7.333333333333333,3.1666666666666665,4.5,13.0,2.0,0.0
Klaudia Sygula,68,69,Orthodox,1371.159639463903,277.62174978587154,0.059999215863919535,0.5238095238095238,0.0,0.375,0.21739130434782608,0.5,0.8571428571428571,0.375,0.0,0.0,0.0,11.0,0.0,0.0,0.0,32.0,6.0,2.5,0.5,3.0,6.0,0.0,0.0
Bentley Syler,64,64,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.2777777777777778,0.0,0.189873417721519,0.125,0.25,0.5454545454545454,0.1794871794871795,1.0,0.0,0.0,8.333333333333334,0.0,0.0,0.0,0.0,5.0,2.6666666666666665,0.3333333333333333,2.0,4.666666666666667,0.3333333333333333,0.0
Tim Sylvia,80,80,Orthodox,1934.6049153658905,121.96296335120184,0.060005552881351225,0.4725281984316156,0.07692307692307693,0.4178680318949977,0.3465090096417783,0.6872423328305681,0.5733183483183484,0.3386858380796173,0.436859313280051,0.46401098901098903,0.3333333333333333,24.57179487179487,0.07692307692307693,0.015384615384615385,0.015384615384615385,35.63846153846154,18.605128205128207,14.01794871794872,2.171794871794872,2.4153846153846152,12.592307692307692,4.176923076923077,1.835897435897436
Eugenio Tadeu,68,68,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.64,0.0,0.25,0.13333333333333333,0.16666666666666666,1.0,0.45454545454545453,0.07692307692307693,0.0,0.0,32.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,3.0,5.0,1.0,0.0
Justin Tafa,72,74,Southpaw,1453.2723619975577,143.9623325734315,0.060000422672383764,0.5536899126122184,0.0,0.5213224615217971,0.45909043565723057,0.5776942355889724,0.40087145969498905,0.49830140619614305,0.5425925925925925,0.31481481481481477,0.4444444444444444,13.444444444444445,0.0,0.0,0.0,19.925925925925924,11.148148148148149,6.9259259259259265,2.5925925925925926,1.6296296296296298,8.777777777777779,1.5555555555555556,0.8148148148148148
Junior Tafa,75,75,Orthodox,1461.3089740731104,181.11262081527357,0.06000146450560156,0.6001857517482517,0.0,0.5126270520993882,0.472044067044067,0.8484848484848484,0.2,0.4697653388278388,0.4583333333333333,0.2,0.2,15.466666666666665,0.0,0.0,0.0,1.0,12.266666666666667,10.333333333333332,1.8333333333333333,0.1,10.5,1.6666666666666667,0.1
Khalid Taha,65,69,Orthodox,1291.1823331749056,198.90839995704877,0.05999929686371235,0.5189203391735038,0.0,0.4588985342693448,0.41405288129127626,0.496,0.4261904761904762,0.4489427221892785,0.24727272727272726,0.36,0.2,15.066666666666668,0.0,0.0,0.2,8.533333333333333,9.8,6.866666666666667,1.5333333333333334,1.4,8.266666666666666,0.6666666666666667,0.8666666666666666
Tatsuro Taira,67,70,Orthodox,1857.1847756963605,161.25144183284078,0.05999628394254115,0.7156827113348853,0.5202380952380953,0.6728165801942867,0.6301531019576132,0.6904761904761906,0.8214285714285714,0.5081891029813391,0.3112244897959183,0.6845683728036669,0.11904761904761904,21.428571428571427,0.8142857142857142,0.6476190476190476,0.14285714285714285,147.6809523809524,13.104761904761904,10.090476190476192,1.0476190476190477,1.9666666666666668,6.609523809523809,0.5238095238095238,5.971428571428571
Mairbek Taisumov,69,73,Orthodox,1828.2230050917624,144.39643644277083,0.05999811454831487,0.4975953357865761,0.1904761904761905,0.4776415668646833,0.4100135593305168,0.43130716749137804,0.890542328042328,0.46178363933273836,0.3301994301994302,0.3170533170533171,0.3888888888888889,13.574074074074074,0.29629629629629634,0.0,0.0,16.62962962962963,12.407407407407408,8.12962962962963,1.740740740740741,2.5370370370370368,10.518518518518519,0.5185185185185186,1.3703703703703702
Yoshiki Takahashi,71,71,Southpaw,1662.3108939062977,290.31896371798047,0.05999967537233814,0.7272727272727273,1.0,0.46511627906976744,0.46511627906976744,0.0,0.0,0.3333333333333333,0.5,0.8,0.0,36.0,0.5,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.5,1.5,4.0
Daiju Takase,72,72,Southpaw,1232.5306621480431,225.17284230228634,0.05999776913145191,0.3686274509803922,0.0,0.1851851851851852,0.2380952380952381,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0,0.0,0.0,0.0,0.5555555555555556
Oleg Taktarov,72,72,Orthodox,1853.5524314702102,138.72721837738374,0.059994874245828125,0.35674242177239834,0.0,0.11549982584465344,0.09507186551203244,0.037037037037037035,0.17307692307692307,0.10640891675374434,0.1388888888888889,0.0,0.0,14.555555555555555,0.0,1.1666666666666667,0.2222222222222222,0.0,1.7777777777777777,1.0555555555555556,0.05555555555555555,0.6666666666666666,1.6111111111111112,0.16666666666666666,0.0
Payton Talbott,70,70,Switch,1682.4728532280546,194.3883109056313,0.05999936327313416,0.7200779727095517,0.25,0.6810095802252449,0.6367386408147278,0.6444444444444445,1.0,0.6369259146444648,0.3625,0.7889393215480172,0.375,23.375,0.08333333333333333,0.08333333333333333,0.0,28.166666666666664,19.541666666666668,14.583333333333332,3.541666666666667,1.4166666666666665,11.833333333333334,1.3333333333333335,6.375
Nordine Taleb,73,74,Orthodox,1703.5317630420939,124.34811139749783,0.059996558951822224,0.5917472975689212,0.4166666666666667,0.5437190094812822,0.4084803629677847,0.6906099737621476,0.8201590415300092,0.4945807535044138,0.4692460317460318,0.37275641025641026,0.125,19.819444444444446,0.513888888888889,0.0,0.027777777777777776,50.083333333333336,14.791666666666666,6.902777777777778,3.472222222222222,4.416666666666667,11.791666666666666,1.1111111111111112,1.8888888888888886
Issei Tamura,65,63,Orthodox,1425.1119669978873,208.6441922944515,0.05999950925778,0.6066137566137566,0.16666666666666666,0.5107142857142858,0.4698717948717949,0.2222222222222222,0.25,0.4188034188034188,0.2916666666666667,0.24242424242424243,0.3333333333333333,16.5,0.16666666666666666,0.0,0.0,41.833333333333336,5.166666666666667,4.0,0.6666666666666666,0.5,2.6666666666666665,1.1666666666666667,1.3333333333333333
Jason Tan,70,70,Orthodox,1312.5867998718963,251.9367261269647,0.059998597870243295,0.5432692307692308,0.0,0.30219780219780223,0.038461538461538464,0.0,0.875,0.3076923076923077,0.0,0.0,0.0,6.333333333333334,0.0,0.0,0.0,18.166666666666668,3.3333333333333335,0.16666666666666666,0.0,3.1666666666666665,3.3333333333333335,0.0,0.0
Michinori Tanaka,65,67,Orthodox,1445.8234073449387,181.87786956533535,0.05999967215204351,0.582164021418323,0.41666666666666663,0.44000404864514986,0.3617862457527886,0.9047619047619048,0.6202614379084967,0.3125434876144816,0.5,0.6290713208360267,0.0,23.8,0.8,0.06666666666666667,0.4666666666666666,122.0,9.866666666666665,7.0,1.0666666666666667,1.8,6.0666666666666655,0.26666666666666666,3.5333333333333328
Evan Tanner,72,74,Orthodox,1761.798996754478,115.07355788288761,0.05999908552865104,0.6213901298564518,0.3779411764705882,0.582477945709583,0.4751708163452662,0.6863091954599402,0.7442067736185384,0.4915291244040797,0.7166197700799777,0.4302341448096085,0.014705882352941176,22.730392156862745,0.642156862745098,0.6617647058823529,0.0,97.12745098039215,13.936274509803921,8.367647058823529,3.406862745098039,2.161764705882353,3.8725490196078427,3.4362745098039214,6.627450980392157
Miesha Tate,66,65,Orthodox,1661.0894524746636,116.53305665894135,0.060000636304867766,0.5683470750081454,0.25335775335775335,0.46990229740282063,0.4161236730874849,0.6839996604702487,0.5276087160702545,0.38110907435444324,0.5623841969995816,0.553431196007934,0.02564102564102564,24.41025641025641,0.43076923076923074,0.28717948717948716,0.05128205128205128,85.64615384615385,13.312820512820512,8.835897435897436,3.4923076923076923,0.9846153846153847,8.27179487179487,2.2717948717948717,2.769230769230769
Thiago Tavares,67,70,Orthodox,1687.3983739264877,103.42565997688767,0.05999990626718645,0.61092582644845,0.49739458072791404,0.43067823321064597,0.3433721829269054,0.6770649285355168,0.37354497354497357,0.3171756755025934,0.38670588670588674,0.3829771563797933,0.0,25.73148148148148,1.1018518518518519,0.49074074074074076,0.10185185185185185,102.46296296296296,8.018518518518519,5.703703703703704,1.7685185185185184,0.5462962962962963,4.527777777777778,0.7314814814814814,2.759259259259259
Brad Tavares,73,74,Orthodox,1811.7806634223234,85.12314999904677,0.060007465772400355,0.4753305055224291,0.13354700854700854,0.4245853659860501,0.3159942029513252,0.6622961090237764,0.7892446229247256,0.39218874153387684,0.5688539025077486,0.3172161172161172,0.07692307692307693,19.36025641025641,0.2,0.0,0.02564102564102564,36.565384615384616,15.807692307692308,9.49871794871795,2.670512820512821,3.6384615384615384,13.09871794871795,2.0397435897435896,0.6692307692307692
Ramon Taveras,68,70,Southpaw,1505.1728580741878,229.9281405127325,0.0599992844494376,0.4306133056133056,0.0,0.43203819989534276,0.39461550284338337,0.8166666666666667,1.0,0.42872807017543857,0.8333333333333333,0.25,0.16666666666666666,21.833333333333336,0.0,0.0,0.0,1.0,21.833333333333336,18.5,2.1666666666666665,1.1666666666666667,21.166666666666664,0.5,0.16666666666666666
Paul Taylor,72,72,Orthodox,1481.3669508273535,143.0027881768031,0.06000086731700766,0.5896182477240146,0.2222222222222222,0.47847904174143757,0.36540108614958916,0.8165113871635611,0.8016978148557096,0.4035339472655271,0.7191919191919192,0.31634199134199137,0.24074074074074073,32.425925925925924,0.07407407407407407,0.14814814814814814,0.14814814814814814,41.148148148148145,20.203703703703702,12.092592592592592,2.8703703703703707,5.240740740740741,14.092592592592592,4.203703703703704,1.9074074074074074
Jesse Taylor,72,73,Orthodox,1428.4999925265658,236.13734985877423,0.06000030851611889,0.736228813559322,0.5,0.5913461538461539,0.5284090909090909,0.5,0.5,0.5,0.375,0.5062111801242236,0.0,25.0,1.0,0.5,0.25,152.0,7.25,6.25,0.5,0.5,0.25,1.5,5.5
Danielle Taylor,60,60,Orthodox,1437.2797621770792,175.36643670736336,0.05999839187748165,0.3073845926705614,0.2,0.28187397649377566,0.20855293655770887,0.5217150496562262,0.7047619047619047,0.27505864240511224,0.37777777777777777,0.2,0.0,15.8,0.06666666666666667,0.06666666666666667,0.0,0.06666666666666667,13.733333333333334,8.666666666666668,2.1333333333333333,2.9333333333333336,13.0,0.6666666666666667,0.06666666666666667
James Te Huna,74,75,Orthodox,1610.7675426849794,133.3354223736536,0.05999485191762907,0.5936638667345437,0.14833333333333334,0.5180908974610363,0.44400416383658137,0.41282991202346037,0.5626086956521739,0.3255410699188232,0.40198091382301904,0.45851818988464943,0.13333333333333333,23.666666666666668,0.4333333333333333,0.03333333333333333,0.0,66.86666666666666,11.333333333333332,8.0,1.6333333333333333,1.7,6.000000000000001,1.8666666666666667,3.4666666666666672
Glover Teixeira,74,76,Orthodox,2014.1691725368169,89.41525330955052,0.05999575489928936,0.5832721988632237,0.34009052896520925,0.5046260223211475,0.4765552483264906,0.6761490683229814,0.2608695652173913,0.37573783821089135,0.5239523062749607,0.5613524988627188,0.1318840579710145,25.182608695652174,0.6217391304347827,0.3710144927536232,0.0608695652173913,77.05797101449275,14.71594202898551,12.898550724637682,1.6579710144927535,0.15942028985507248,7.16231884057971,1.2739130434782608,6.279710144927536
John Teixeira,67,67,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.4013605442176871,0.16666666666666666,0.37142857142857144,0.19387755102040816,0.76,0.8235294117647058,0.3170731707317073,0.7647058823529411,0.0,0.0,19.666666666666668,0.3333333333333333,0.0,0.0,35.333333333333336,17.333333333333332,6.333333333333333,6.333333333333333,4.666666666666667,13.0,4.333333333333333,0.0
Tallison Teixeira,79,83,Orthodox,1670.993924432832,258.9251050572976,0.05999928652414885,0.9,0.0,0.8888888888888888,0.8333333333333334,1.0,0.0,0.5,1.0,1.0,1.0,9.0,0.0,0.0,0.0,11.0,8.0,5.0,3.0,0.0,1.0,3.0,4.0
Tra Telligman,74,74,Orthodox,1407.002522969188,205.63230683180024,0.05999757001219454,0.3963654860881248,0.0,0.3352174185702834,0.25834370333499257,0.5636363636363637,0.6714285714285715,0.31300147221199853,0.271969696969697,0.2,0.1,13.8,0.0,0.2,0.0,2.3,10.6,7.5,1.3,1.8,8.8,1.7,0.1
Ramazan Temirov,64,63,Orthodox,1766.6951423590851,216.65261137684905,0.0599984073843947,0.411145703611457,0.25,0.40693263570961413,0.375139353400223,0.5454545454545454,0.5,0.3949152542372881,0.23684210526315788,0.3,1.5,21.333333333333336,0.16666666666666666,0.0,0.0,6.333333333333334,20.666666666666664,16.0,4.166666666666666,0.5,17.666666666666668,1.5,1.5
David Terrell,73,73,Southpaw,1797.8266173133984,218.97850853262545,0.06000269434578294,0.6393073593073594,0.4166666666666667,0.6243386243386243,0.6031746031746031,0.3333333333333333,0.4166666666666667,0.3611111111111111,0.5333333333333333,0.5047619047619047,0.3333333333333333,10.0,1.0,1.0,0.0,34.666666666666664,6.333333333333333,4.666666666666667,0.3333333333333333,1.3333333333333333,1.0,2.3333333333333335,3.0
David Teymur,69,73,Southpaw,1889.8282307224247,162.52372388972464,0.05999870193008814,0.47876379993097923,0.2698412698412698,0.45604993093135304,0.30995175483034565,0.6420988825637782,0.8429712209422354,0.4484837351341875,0.271604938271605,0.3833333333333333,0.25,21.38888888888889,0.25,0.0,0.0,11.333333333333334,19.11111111111111,8.583333333333334,3.777777777777778,6.75,17.305555555555554,1.1666666666666667,0.6388888888888888
Daniel Teymur,65,69,Orthodox,1281.7380766043686,200.74060620939986,0.059999253146976204,0.4825589408657406,0.23333333333333334,0.44560827565953404,0.35640274336269573,0.680952380952381,0.3795454545454545,0.4189164086687306,0.5121212121212121,0.4258585858585858,0.0,14.566666666666666,0.16666666666666666,0.2,0.0,47.66666666666667,11.833333333333334,6.533333333333333,1.4333333333333331,3.866666666666667,8.1,1.8333333333333333,1.9
Motonobu Tezuka,67,67,Southpaw,1157.4371238220656,229.100211274716,0.05999942452097487,0.3369708994708994,0.11666666666666667,0.2038095238095238,0.08928571428571427,0.25,0.5966386554621849,0.2007154213036566,0.5,0.0,0.0,9.5,0.5,0.16666666666666666,0.0,115.83333333333334,4.333333333333333,1.5,0.16666666666666666,2.6666666666666665,4.166666666666667,0.16666666666666666,0.0
Jason Thacker,70,70,Orthodox,1337.6891060937023,290.31896371798047,0.05999967537233814,0.6,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
Alexia Thainara,64,67,Orthodox,1668.0622473273459,255.80687290792022,0.05999921609157176,0.53125,1.0,0.5238095238095238,0.5384615384615384,0.5,0.5,0.42857142857142855,0.0,0.7142857142857143,0.0,17.0,1.0,2.0,0.0,204.0,11.0,7.0,1.0,3.0,6.0,0.0,5.0
