date,red,blue,red_result,blue_result,outcome,round,time,format,r1_red_kd,r1_blue_kd,r1_red_tot_str_lnd,r1_red_tot_str_att,r1_blue_tot_str_lnd,r1_blue_tot_str_att,r1_red_td_lnd,r1_red_td_att,r1_blue_td_lnd,r1_blue_td_att,r1_red_sub_att,r1_blue_sub_att,r1_red_rev,r1_blue_rev,r1_red_ctrl,r1_blue_ctrl,r1_red_sig_str_lnd,r1_red_sig_str_att,r1_blue_sig_str_lnd,r1_blue_sig_str_att,r1_red_head_sig_str_lnd,r1_red_head_sig_str_att,r1_blue_head_sig_str_lnd,r1_blue_head_sig_str_att,r1_red_body_sig_str_lnd,r1_red_body_sig_str_att,r1_blue_body_sig_str_lnd,r1_blue_body_sig_str_att,r1_red_leg_sig_str_lnd,r1_red_leg_sig_str_att,r1_blue_leg_sig_str_lnd,r1_blue_leg_sig_str_att,r1_red_dist_sig_str_lnd,r1_red_dist_sig_str_att,r1_blue_dist_sig_str_lnd,r1_blue_dist_sig_str_att,r1_red_clch_sig_str_lnd,r1_red_clch_sig_str_att,r1_blue_clch_sig_str_lnd,r1_blue_clch_sig_str_att,r1_red_gnd_sig_str_lnd,r1_red_gnd_sig_str_att,r1_blue_gnd_sig_str_lnd,r1_blue_gnd_sig_str_att,r2_red_kd,r2_blue_kd,r2_red_tot_str_lnd,r2_red_tot_str_att,r2_blue_tot_str_lnd,r2_blue_tot_str_att,r2_red_td_lnd,r2_red_td_att,r2_blue_td_lnd,r2_blue_td_att,r2_red_sub_att,r2_blue_sub_att,r2_red_rev,r2_blue_rev,r2_red_ctrl,r2_blue_ctrl,r2_red_sig_str_lnd,r2_red_sig_str_att,r2_blue_sig_str_lnd,r2_blue_sig_str_att,r2_red_head_sig_str_lnd,r2_red_head_sig_str_att,r2_blue_head_sig_str_lnd,r2_blue_head_sig_str_att,r2_red_body_sig_str_lnd,r2_red_body_sig_str_att,r2_blue_body_sig_str_lnd,r2_blue_body_sig_str_att,r2_red_leg_sig_str_lnd,r2_red_leg_sig_str_att,r2_blue_leg_sig_str_lnd,r2_blue_leg_sig_str_att,r2_red_dist_sig_str_lnd,r2_red_dist_sig_str_att,r2_blue_dist_sig_str_lnd,r2_blue_dist_sig_str_att,r2_red_clch_sig_str_lnd,r2_red_clch_sig_str_att,r2_blue_clch_sig_str_lnd,r2_blue_clch_sig_str_att,r2_red_gnd_sig_str_lnd,r2_red_gnd_sig_str_att,r2_blue_gnd_sig_str_lnd,r2_blue_gnd_sig_str_att,r3_red_kd,r3_blue_kd,r3_red_tot_str_lnd,r3_red_tot_str_att,r3_blue_tot_str_lnd,r3_blue_tot_str_att,r3_red_td_lnd,r3_red_td_att,r3_blue_td_lnd,r3_blue_td_att,r3_red_sub_att,r3_blue_sub_att,r3_red_rev,r3_blue_rev,r3_red_ctrl,r3_blue_ctrl,r3_red_sig_str_lnd,r3_red_sig_str_att,r3_blue_sig_str_lnd,r3_blue_sig_str_att,r3_red_head_sig_str_lnd,r3_red_head_sig_str_att,r3_blue_head_sig_str_lnd,r3_blue_head_sig_str_att,r3_red_body_sig_str_lnd,r3_red_body_sig_str_att,r3_blue_body_sig_str_lnd,r3_blue_body_sig_str_att,r3_red_leg_sig_str_lnd,r3_red_leg_sig_str_att,r3_blue_leg_sig_str_lnd,r3_blue_leg_sig_str_att,r3_red_dist_sig_str_lnd,r3_red_dist_sig_str_att,r3_blue_dist_sig_str_lnd,r3_blue_dist_sig_str_att,r3_red_clch_sig_str_lnd,r3_red_clch_sig_str_att,r3_blue_clch_sig_str_lnd,r3_blue_clch_sig_str_att,r3_red_gnd_sig_str_lnd,r3_red_gnd_sig_str_att,r3_blue_gnd_sig_str_lnd,r3_blue_gnd_sig_str_att,r4_red_kd,r4_blue_kd,r4_red_tot_str_lnd,r4_red_tot_str_att,r4_blue_tot_str_lnd,r4_blue_tot_str_att,r4_red_td_lnd,r4_red_td_att,r4_blue_td_lnd,r4_blue_td_att,r4_red_sub_att,r4_blue_sub_att,r4_red_rev,r4_blue_rev,r4_red_ctrl,r4_blue_ctrl,r4_red_sig_str_lnd,r4_red_sig_str_att,r4_blue_sig_str_lnd,r4_blue_sig_str_att,r4_red_head_sig_str_lnd,r4_red_head_sig_str_att,r4_blue_head_sig_str_lnd,r4_blue_head_sig_str_att,r4_red_body_sig_str_lnd,r4_red_body_sig_str_att,r4_blue_body_sig_str_lnd,r4_blue_body_sig_str_att,r4_red_leg_sig_str_lnd,r4_red_leg_sig_str_att,r4_blue_leg_sig_str_lnd,r4_blue_leg_sig_str_att,r4_red_dist_sig_str_lnd,r4_red_dist_sig_str_att,r4_blue_dist_sig_str_lnd,r4_blue_dist_sig_str_att,r4_red_clch_sig_str_lnd,r4_red_clch_sig_str_att,r4_blue_clch_sig_str_lnd,r4_blue_clch_sig_str_att,r4_red_gnd_sig_str_lnd,r4_red_gnd_sig_str_att,r4_blue_gnd_sig_str_lnd,r4_blue_gnd_sig_str_att,r5_red_kd,r5_blue_kd,r5_red_tot_str_lnd,r5_red_tot_str_att,r5_blue_tot_str_lnd,r5_blue_tot_str_att,r5_red_td_lnd,r5_red_td_att,r5_blue_td_lnd,r5_blue_td_att,r5_red_sub_att,r5_blue_sub_att,r5_red_rev,r5_blue_rev,r5_red_ctrl,r5_blue_ctrl,r5_red_sig_str_lnd,r5_red_sig_str_att,r5_blue_sig_str_lnd,r5_blue_sig_str_att,r5_red_head_sig_str_lnd,r5_red_head_sig_str_att,r5_blue_head_sig_str_lnd,r5_blue_head_sig_str_att,r5_red_body_sig_str_lnd,r5_red_body_sig_str_att,r5_blue_body_sig_str_lnd,r5_blue_body_sig_str_att,r5_red_leg_sig_str_lnd,r5_red_leg_sig_str_att,r5_blue_leg_sig_str_lnd,r5_blue_leg_sig_str_att,r5_red_dist_sig_str_lnd,r5_red_dist_sig_str_att,r5_blue_dist_sig_str_lnd,r5_blue_dist_sig_str_att,r5_red_clch_sig_str_lnd,r5_red_clch_sig_str_att,r5_blue_clch_sig_str_lnd,r5_blue_clch_sig_str_att,r5_red_gnd_sig_str_lnd,r5_red_gnd_sig_str_att,r5_blue_gnd_sig_str_lnd,r5_blue_gnd_sig_str_att
26-Oct-24,Mateusz Rebecki,Myktybek Orolbai,W,L,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,27,57,22,51,0,1,0,0,0,0,0,0,0:00,0:00,27,57,22,51,15,43,13,39,7,7,2,4,5,7,7,8,26,56,22,51,1,1,0,0,0,0,0,0,0,0,24,56,28,61,0,0,1,4,0,0,0,0,0:15,0:44,23,55,25,57,17,47,19,50,3,4,4,5,3,4,2,2,22,54,25,56,1,1,0,1,0,0,0,0,1,0,42,61,35,50,3,3,1,1,0,0,0,1,2:09,1:21,21,34,14,27,20,33,14,25,0,0,0,2,1,1,0,0,6,16,13,26,3,4,0,0,12,14,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Geoff Neal,Rafael Dos Anjos,W,L,KO/TKO,1,1:30,3 Rnd (5-5-5),1,0,21,34,4,13,1,1,0,0,0,0,0,0,0:27,0:00,18,30,4,13,12,24,2,10,3,3,1,1,3,3,1,2,13,24,4,13,0,0,0,0,5,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Ibo Aslan,Rafael Cerqueira,W,L,KO/TKO,1,0:51,3 Rnd (5-5-5),0,0,28,36,1,1,0,0,0,0,0,0,0,0,0:00,0:00,28,36,1,1,26,33,0,0,2,2,0,0,0,1,1,1,28,36,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Ilia Topuria,Max Holloway,W,L,KO/TKO,3,1:34,5 Rnd (5-5-5-5-5),0,0,24,49,35,80,2,2,0,0,0,0,0,0,0:41,0:00,22,47,30,75,13,38,17,56,3,3,7,12,6,6,6,7,22,47,30,75,0,0,0,0,0,0,0,0,0,0,32,62,35,102,0,0,0,0,0,0,0,0,0:00,0:00,32,62,35,102,20,47,23,79,5,7,3,13,7,8,9,10,32,62,35,102,0,0,0,0,0,0,0,0,1,0,22,36,14,27,0,0,0,0,0,0,0,0,0:04,0:00,21,35,14,27,16,29,7,16,3,4,3,5,2,2,4,6,17,31,14,27,0,0,0,0,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Robert Whittaker,Khamzat Chimaev,L,W,Submission,1,3:34,5 Rnd (5-5-5-5-5),0,0,2,2,25,31,0,0,2,4,0,1,0,0,0:00,3:20,2,2,3,4,0,0,2,3,0,0,1,1,2,2,0,0,2,2,0,1,0,0,0,0,0,0,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Rinat Fakhretdinov,Carlos Leal,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,28,59,56,95,1,7,0,0,0,0,0,0,1:57,0:00,24,53,28,63,17,43,19,53,3,6,5,6,4,4,4,4,24,47,24,59,0,6,4,4,0,0,0,0,0,0,37,73,44,94,1,4,0,1,0,0,0,0,0:53,0:00,33,68,37,86,24,56,25,72,5,8,3,5,4,4,9,9,31,65,35,83,2,3,2,3,0,0,0,0,0,0,54,104,46,103,0,8,1,3,0,0,0,0,0:24,0:13,52,101,42,97,41,85,28,82,7,12,8,9,4,4,6,6,41,85,35,89,11,16,7,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Magomed Ankalaev,Aleksandar Rakic,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,19,34,22,45,0,0,0,0,0,0,0,0,0:00,0:00,19,34,22,45,7,19,4,24,8,11,3,4,4,4,15,17,19,34,22,45,0,0,0,0,0,0,0,0,0,0,24,52,20,44,0,0,0,0,0,0,0,0,0:13,0:06,23,50,19,43,8,33,3,24,7,9,3,5,8,8,13,14,23,49,18,41,0,1,1,2,0,0,0,0,0,0,32,56,17,34,0,0,0,1,0,0,0,0,1:18,0:54,13,30,12,29,5,20,3,17,7,9,3,3,1,1,6,9,8,22,10,25,5,8,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Oct-24,Shara Magomedov,Armen Petrosyan,W,L,KO/TKO,2,4:52,3 Rnd (5-5-5),0,0,35,51,46,81,0,0,0,0,0,0,0,0,0:00,0:08,33,49,46,81,12,24,14,35,13,14,5,7,8,11,27,39,31,47,44,79,2,2,2,2,0,0,0,0,1,0,32,57,31,60,0,0,0,0,0,0,0,0,0:02,0:13,32,57,31,59,12,29,8,31,16,20,5,7,4,8,18,21,32,57,31,59,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Anthony Hernandez,Michel Pereira,W,L,KO/TKO,5,2:22,5 Rnd (5-5-5-5-5),0,0,30,55,17,36,1,8,0,0,0,0,0,0,1:25,0:19,27,52,15,34,20,42,7,19,5,7,8,15,2,3,0,0,17,40,12,28,4,5,3,6,6,7,0,0,0,0,47,68,2,7,2,6,0,0,0,1,0,1,3:18,0:35,30,47,2,7,25,42,0,4,4,4,2,3,1,1,0,0,9,15,2,7,0,1,0,0,21,31,0,0,0,0,64,77,4,9,2,6,0,0,0,0,0,0,4:17,0:00,44,55,3,8,31,42,1,4,11,11,2,4,2,2,0,0,8,15,2,6,4,4,1,2,32,36,0,0,0,0,48,62,5,9,3,6,0,1,0,0,0,0,4:35,0:02,29,35,3,3,28,34,0,0,1,1,3,3,0,0,0,0,5,6,3,3,3,3,0,0,21,26,0,0,0,0,30,31,1,1,2,3,0,0,0,0,0,0,2:07,0:00,22,23,1,1,21,22,0,0,1,1,1,1,0,0,0,0,4,5,1,1,1,1,0,0,17,17,0,0
19-Oct-24,Austen Lane,Robelis Despaigne,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,14,21,12,15,1,3,0,0,0,0,0,0,4:19,0:00,6,8,4,4,1,2,3,3,3,3,0,0,2,3,1,1,2,3,1,1,0,0,3,3,4,5,0,0,0,0,18,29,17,30,1,3,0,0,0,0,0,0,0:53,0:00,12,22,16,29,3,12,12,25,2,3,0,0,7,7,4,4,12,22,16,29,0,0,0,0,0,0,0,0,0,0,46,60,19,23,1,2,0,0,0,0,0,0,3:46,0:00,5,8,11,13,3,6,8,10,1,1,2,2,1,1,1,1,3,3,4,6,0,0,7,7,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Melissa Martinez,Alice Ardelean,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,18,42,29,73,0,0,0,0,0,0,0,0,0:00,0:02,18,42,27,71,10,29,17,60,3,8,2,2,5,5,8,9,18,42,26,70,0,0,1,1,0,0,0,0,0,0,29,56,48,94,0,0,0,1,0,0,0,0,0:00,0:04,29,56,45,90,13,36,31,70,6,9,9,12,10,11,5,8,29,56,45,90,0,0,0,0,0,0,0,0,0,0,31,53,26,73,0,0,0,0,0,0,0,0,0:00,0:35,25,47,20,63,10,25,11,49,9,12,4,7,6,10,5,7,25,47,20,62,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Jessica Penne,Elise Reed,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,51,70,105,122,1,5,0,0,0,0,0,0,2:49,0:08,19,33,6,17,7,20,0,10,9,9,2,2,3,4,4,5,14,28,5,16,5,5,1,1,0,0,0,0,0,0,26,50,56,82,0,4,0,0,0,0,0,0,0:27,0:14,18,42,44,70,7,28,31,50,5,8,8,8,6,6,5,12,14,37,39,65,4,5,5,5,0,0,0,0,0,0,21,54,68,102,0,4,0,0,0,0,0,0,0:00,0:08,17,50,67,101,12,41,53,85,4,8,8,9,1,1,6,7,16,47,66,100,1,3,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Joselyne Edwards,Tamires Vidal,W,L,Submission,3,4:33,3 Rnd (5-5-5),0,0,70,98,24,47,2,5,0,1,0,0,0,0,0:45,0:42,41,65,18,41,24,44,9,28,11,14,4,7,6,7,5,6,39,63,15,36,2,2,3,5,0,0,0,0,0,0,35,45,17,25,1,1,0,0,0,0,0,0,1:38,1:51,14,22,5,10,5,12,1,6,3,4,1,1,6,6,3,3,8,15,4,9,6,7,1,1,0,0,0,0,0,0,46,69,12,19,1,1,0,0,2,0,0,0,2:07,0:02,26,47,11,18,19,38,5,10,6,8,4,6,1,1,2,2,14,30,6,12,1,2,5,6,11,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Charles Johnson,Sumudaerji,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,33,64,24,43,0,2,0,0,0,0,0,0,1:16,0:03,19,50,24,43,12,42,12,26,5,5,2,3,2,3,10,14,16,44,20,39,3,6,4,4,0,0,0,0,1,0,34,72,25,48,1,2,0,0,0,2,0,1,1:03,0:30,30,60,23,44,20,41,15,32,5,11,2,5,5,8,6,7,19,43,22,42,0,0,1,2,11,17,0,0,0,0,17,41,29,58,1,2,0,3,0,0,0,0,0:39,0:17,16,40,28,57,10,30,14,38,5,6,3,7,1,4,11,12,14,36,26,54,2,4,2,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Darren Elkins,Daniel Pineda,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,23,35,27,30,1,2,0,0,0,2,1,1,2:07,2:07,3,8,13,15,3,8,12,13,0,0,1,2,0,0,0,0,2,6,1,2,0,1,0,0,1,1,12,13,0,0,39,72,17,29,2,4,0,0,0,0,0,0,2:24,0:05,19,47,12,24,15,42,6,15,4,5,5,6,0,0,1,3,12,37,10,22,0,0,1,1,7,10,1,1,0,0,40,63,17,26,0,6,0,0,0,0,0,0,2:02,0:50,17,33,6,14,12,28,3,10,5,5,1,2,0,0,2,2,14,27,6,13,3,6,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Matheus Nicolau,Asu Almabayev,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,5,15,9,21,0,0,0,0,0,0,0,0,0:00,0:00,5,15,9,21,1,8,1,11,3,5,4,4,1,2,4,6,5,15,9,21,0,0,0,0,0,0,0,0,0,0,12,27,11,27,0,1,1,6,1,0,0,0,0:00,1:08,10,24,6,22,6,16,1,17,2,3,4,4,2,5,1,1,6,19,5,19,0,0,1,3,4,5,0,0,0,1,21,26,35,64,0,0,0,0,0,0,0,0,0:00,4:09,1,3,7,11,1,2,5,8,0,1,0,1,0,0,2,2,1,3,3,6,0,0,0,0,0,0,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Rob Font,Kyler Phillips,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,7,20,21,42,0,1,1,1,0,0,0,0,0:29,3:34,7,19,10,26,6,17,8,23,1,2,2,2,0,0,0,1,6,18,5,19,1,1,0,0,0,0,5,7,0,0,34,63,15,49,0,0,2,2,0,0,0,0,0:29,0:24,31,58,14,48,23,48,6,38,8,10,5,6,0,0,3,4,28,55,13,44,3,3,1,4,0,0,0,0,0,0,24,61,14,52,0,0,1,2,0,0,0,0,0:21,0:44,23,60,14,51,21,57,5,37,2,3,2,6,0,0,7,8,22,58,14,49,1,2,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Brad Katona,Jean Matsumoto,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,39,53,24,57,0,0,0,4,0,0,0,0,0:40,1:04,30,44,20,53,21,35,14,42,4,4,1,3,5,5,5,8,19,33,19,52,10,10,1,1,1,1,0,0,0,0,46,70,50,105,1,2,0,2,0,0,0,0,0:26,0:38,37,61,45,100,28,52,33,87,5,5,2,2,4,4,10,11,34,58,43,98,3,3,2,2,0,0,0,0,0,0,32,48,35,61,2,6,1,1,0,0,0,0,2:29,0:22,22,36,24,48,19,31,15,35,3,4,3,5,0,1,6,8,20,33,23,46,2,2,1,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19-Oct-24,Jake Hadley,Cameron Smotherman,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,24,58,37,79,0,0,0,0,0,0,0,0,0:00,0:00,24,58,37,79,8,40,13,48,7,7,23,30,9,11,1,1,24,58,37,79,0,0,0,0,0,0,0,0,0,0,27,67,26,76,1,1,0,0,0,0,0,0,1:07,0:00,18,57,25,75,6,40,13,52,7,12,10,21,5,5,2,2,17,56,25,75,1,1,0,0,0,0,0,0,0,0,19,51,34,105,0,1,0,0,0,0,0,0,0:46,0:00,18,50,34,105,14,44,17,81,3,5,15,21,1,1,2,3,18,49,34,105,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Chidi Njokuani,Jared Gooden,W,L,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,46,53,23,28,0,0,1,4,0,0,0,0,3:38,1:06,21,28,3,5,5,7,1,3,16,21,2,2,0,0,0,0,3,6,1,3,18,22,2,2,0,0,0,0,0,0,67,80,38,57,0,0,0,0,0,0,0,0,3:15,0:14,52,65,11,27,20,29,7,20,24,27,2,5,8,9,2,2,16,25,9,25,36,40,2,2,0,0,0,0,0,0,49,74,20,36,0,0,1,4,0,1,0,0,2:23,1:09,32,55,6,18,24,45,5,14,7,9,1,3,1,1,0,1,9,17,4,14,2,3,1,2,21,35,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Grant Dawson,Rafa Garcia,W,L,KO/TKO,2,1:42,3 Rnd (5-5-5),0,0,41,87,27,34,1,3,0,0,0,0,0,0,3:50,0:00,20,52,4,10,16,42,3,6,3,9,1,4,1,1,0,0,2,17,3,9,0,0,1,1,18,35,0,0,0,0,39,57,2,4,1,1,0,0,0,0,0,0,1:19,0:00,24,38,1,2,22,34,1,2,1,3,0,0,1,1,0,0,3,7,1,2,0,0,0,0,21,31,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Clayton Carpenter,Lucas Rocha,W,L,Submission,2,2:12,3 Rnd (5-5-5),0,0,25,42,12,27,1,1,0,0,0,0,0,0,3:38,0:00,23,40,9,24,19,33,5,19,2,3,4,5,2,4,0,0,10,24,9,24,0,0,0,0,13,16,0,0,0,0,11,20,9,18,1,2,0,0,1,0,0,0,1:00,0:00,11,20,8,17,3,12,5,13,5,5,2,3,3,3,1,1,10,19,7,15,1,1,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Dan Argueta,Cody Haddon,L,W,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),0,0,18,45,46,96,1,9,0,0,1,0,0,0,1:50,0:15,16,43,45,95,10,35,35,82,5,7,9,12,1,1,1,1,13,36,44,94,3,7,1,1,0,0,0,0,0,0,20,42,37,70,2,7,1,3,0,0,0,0,1:51,1:00,11,33,31,64,8,29,20,52,1,2,11,12,2,2,0,0,8,25,29,60,1,3,2,3,2,5,0,1,0,0,27,64,65,122,1,8,1,1,0,0,0,0,0:42,0:16,27,64,64,121,16,50,45,98,7,10,18,22,4,4,1,1,21,53,57,114,5,8,7,7,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Julia Polastri,Cory McKenna,W,L,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,58,79,43,69,0,0,0,2,0,0,0,0,1:05,1:38,40,58,17,42,17,33,12,35,18,19,3,5,5,6,2,2,21,35,15,38,19,23,2,4,0,0,0,0,0,0,49,66,20,50,0,1,0,1,0,0,0,0,1:57,0:44,26,43,15,44,10,25,10,39,10,12,3,3,6,6,2,2,16,31,12,40,10,12,3,4,0,0,0,0,0,0,35,58,35,79,0,0,1,3,0,0,0,0,0:11,2:58,22,44,8,38,13,34,8,38,7,8,0,0,2,2,0,0,17,36,8,36,3,4,0,0,2,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Junior Tafa,Sean Sharaf,W,L,KO/TKO,2,2:15,3 Rnd (5-5-5),0,0,36,75,47,106,0,0,1,5,0,0,0,0,0:00,0:46,36,75,46,102,28,66,34,87,8,9,6,9,0,0,6,6,36,75,37,78,0,0,1,2,0,0,8,22,0,0,35,53,7,16,0,0,0,3,0,0,0,0,0:02,0:00,35,53,7,16,33,51,5,14,2,2,1,1,0,0,1,1,35,53,7,15,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12-Oct-24,Daniel Rodriguez,Alex Morono,W,L,Decision - Split,3,5:00,3 Rnd (5-5-5),0,0,25,56,31,81,0,0,0,0,0,0,0,0,0:00,0:00,25,56,31,81,7,32,20,67,11,17,5,8,7,7,6,6,25,56,31,81,0,0,0,0,0,0,0,0,0,0,44,99,23,91,0,0,0,0,0,0,0,0,0:00,0:00,44,99,23,91,19,65,20,83,18,27,2,7,7,7,1,1,44,99,23,91,0,0,0,0,0,0,0,0,0,0,57,105,37,104,1,1,0,1,0,0,0,0,0:56,0:00,54,102,20,85,18,56,18,78,27,36,2,6,9,10,0,1,48,96,20,84,6,6,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
